event_id,customer_id,event_date,event_type,plan_before,plan_after,mrr_before,mrr_after
EVT-005977,CUST-03411,2024-10-25,cancel,Pro,Cancelled,15,0
EVT-006058,CUST-03464,2024-10-25,downgrade,Pro,Free,15,0
EVT-006137,CUST-03516,2024-10-25,upgrade,Free,Pro,0,15
EVT-006280,CUST-03621,2024-10-25,upgrade,Free,Pro,0,15
EVT-006761,CUST-03962,2024-10-25,cancel,Pro,Cancelled,15,0
EVT-007006,CUST-04145,2024-10-25,signup,,Free,0,0
EVT-007017,CUST-04155,2024-10-25,signup,,Pro,0,15
EVT-007023,CUST-04159,2024-10-25,signup,,Pro,0,15
EVT-007027,CUST-04161,2024-10-25,signup,,Free,0,0
EVT-007044,CUST-04177,2024-10-25,signup,,Free,0,0
EVT-007114,CUST-04237,2024-10-25,signup,,Free,0,0
EVT-007152,CUST-04263,2024-10-25,signup,,Business,0,49
EVT-007161,CUST-04270,2024-10-25,signup,,Pro,0,15
EVT-007192,CUST-04295,2024-10-25,signup,,Pro,0,15
EVT-007198,CUST-04300,2024-10-25,signup,,Free,0,0
EVT-007222,CUST-04320,2024-10-25,signup,,Free,0,0
EVT-007320,CUST-04396,2024-10-25,signup,,Free,0,0
EVT-007324,CUST-04400,2024-10-25,signup,,Pro,0,15
EVT-007346,CUST-04417,2024-10-25,signup,,Pro,0,15
EVT-007357,CUST-04425,2024-10-25,signup,,Free,0,0
EVT-002554,CUST-01340,2024-10-26,upgrade,Pro,Business,15,49
EVT-002751,CUST-01446,2024-10-26,cancel,Business,Cancelled,49,0
EVT-003154,CUST-01670,2024-10-26,downgrade,Pro,Free,15,0
EVT-003468,CUST-01854,2024-10-26,downgrade,Pro,Free,15,0
EVT-005341,CUST-02989,2024-10-26,downgrade,Pro,Free,15,0
EVT-005933,CUST-03382,2024-10-26,cancel,Free,Cancelled,0,0
EVT-006167,CUST-03539,2024-10-26,cancel,Free,Cancelled,0,0
EVT-006695,CUST-03912,2024-10-26,cancel,Free,Cancelled,0,0
EVT-006957,CUST-04105,2024-10-26,signup,,Pro,0,15
EVT-006979,CUST-04125,2024-10-26,signup,,Free,0,0
EVT-006980,CUST-04126,2024-10-26,signup,,Pro,0,15
EVT-007033,CUST-04167,2024-10-26,signup,,Free,0,0
EVT-007067,CUST-04196,2024-10-26,signup,,Free,0,0
EVT-007084,CUST-04210,2024-10-26,signup,,Business,0,49
EVT-007150,CUST-04262,2024-10-26,signup,,Free,0,0
EVT-007210,CUST-04310,2024-10-26,signup,,Free,0,0
EVT-007221,CUST-04319,2024-10-26,signup,,Free,0,0
EVT-007227,CUST-04325,2024-10-26,signup,,Pro,0,15
EVT-007299,CUST-04381,2024-10-26,signup,,Free,0,0
EVT-007300,CUST-04382,2024-10-26,signup,,Pro,0,15
EVT-007319,CUST-04395,2024-10-26,signup,,Pro,0,15
EVT-007331,CUST-04405,2024-10-26,signup,,Pro,0,15
EVT-007342,CUST-04413,2024-10-26,signup,,Pro,0,15
EVT-007348,CUST-04419,2024-10-26,signup,,Free,0,0
EVT-007412,CUST-04467,2024-10-26,signup,,Free,0,0
EVT-001622,CUST-00835,2024-10-27,downgrade,Pro,Free,15,0
EVT-004191,CUST-02278,2024-10-27,upgrade,Pro,Business,15,49
EVT-006089,CUST-03486,2024-10-27,cancel,Free,Cancelled,0,0
EVT-006202,CUST-03564,2024-10-27,cancel,Free,Cancelled,0,0
EVT-006417,CUST-03710,2024-10-27,upgrade,Free,Pro,0,15
EVT-006564,CUST-03811,2024-10-27,upgrade,Free,Pro,0,15
EVT-006954,CUST-04102,2024-10-27,upgrade,Pro,Business,15,49
EVT-006990,CUST-04134,2024-10-27,signup,,Enterprise,0,199
EVT-007097,CUST-04221,2024-10-27,signup,,Pro,0,15
EVT-007195,CUST-04298,2024-10-27,signup,,Pro,0,15
EVT-007275,CUST-04362,2024-10-27,signup,,Free,0,0
EVT-007323,CUST-04399,2024-10-27,signup,,Free,0,0
EVT-007327,CUST-04402,2024-10-27,signup,,Free,0,0
EVT-007339,CUST-04411,2024-10-27,signup,,Free,0,0
EVT-007416,CUST-04469,2024-10-27,signup,,Pro,0,15
EVT-001373,CUST-00704,2024-11-01,upgrade,Pro,Business,15,49
EVT-001415,CUST-00727,2024-11-01,cancel,Pro,Cancelled,15,0
EVT-005936,CUST-03384,2024-11-01,upgrade,Pro,Business,15,49
EVT-006239,CUST-03592,2024-11-01,upgrade,Business,Enterprise,49,199
EVT-006257,CUST-03604,2024-11-01,cancel,Business,Cancelled,49,0
EVT-006601,CUST-03837,2024-11-01,cancel,Business,Cancelled,49,0
EVT-006738,CUST-03945,2024-11-01,cancel,Free,Cancelled,0,0
EVT-006843,CUST-04025,2024-11-01,cancel,Free,Cancelled,0,0
EVT-007024,CUST-04159,2024-11-01,upgrade,Pro,Business,15,49
EVT-007197,CUST-04299,2024-11-01,cancel,Pro,Cancelled,15,0
EVT-007426,CUST-04477,2024-11-01,signup,,Free,0,0
EVT-007427,CUST-04478,2024-11-01,signup,,Business,0,49
EVT-007440,CUST-04490,2024-11-01,signup,,Pro,0,15
EVT-007470,CUST-04512,2024-11-01,signup,,Business,0,49
EVT-007509,CUST-04548,2024-11-01,signup,,Free,0,0
EVT-007535,CUST-04568,2024-11-01,signup,,Free,0,0
EVT-007545,CUST-04577,2024-11-01,signup,,Pro,0,15
EVT-007547,CUST-04579,2024-11-01,signup,,Free,0,0
EVT-007571,CUST-04599,2024-11-01,signup,,Business,0,49
EVT-007606,CUST-04631,2024-11-01,signup,,Free,0,0
EVT-007609,CUST-04634,2024-11-01,signup,,Free,0,0
EVT-007640,CUST-04662,2024-11-01,signup,,Free,0,0
EVT-007682,CUST-04699,2024-11-01,signup,,Enterprise,0,199
EVT-007689,CUST-04705,2024-11-01,signup,,Pro,0,15
EVT-007707,CUST-04723,2024-11-01,signup,,Pro,0,15
EVT-007714,CUST-04730,2024-11-01,signup,,Business,0,49
EVT-007737,CUST-04746,2024-11-01,signup,,Free,0,0
EVT-007782,CUST-04787,2024-11-01,signup,,Pro,0,15
EVT-007786,CUST-04790,2024-11-01,signup,,Free,0,0
EVT-007794,CUST-04797,2024-11-01,signup,,Free,0,0
EVT-007814,CUST-04814,2024-11-01,signup,,Free,0,0
EVT-003927,CUST-02123,2024-11-02,cancel,Business,Cancelled,49,0
EVT-004658,CUST-02569,2024-11-02,cancel,Free,Cancelled,0,0
EVT-006001,CUST-03427,2024-11-02,cancel,Business,Cancelled,49,0
EVT-006051,CUST-03461,2024-11-02,cancel,Pro,Cancelled,15,0
EVT-006105,CUST-03495,2024-11-02,cancel,Pro,Cancelled,15,0
EVT-006348,CUST-03664,2024-11-02,cancel,Free,Cancelled,0,0
EVT-006480,CUST-03753,2024-11-02,upgrade,Free,Pro,0,15
EVT-006526,CUST-03785,2024-11-02,upgrade,Free,Pro,0,15
EVT-006555,CUST-03805,2024-11-02,cancel,Business,Cancelled,49,0
EVT-006672,CUST-03895,2024-11-02,cancel,Free,Cancelled,0,0
EVT-007022,CUST-04158,2024-11-02,upgrade,Free,Pro,0,15
EVT-007026,CUST-04160,2024-11-02,cancel,Free,Cancelled,0,0
EVT-007185,CUST-04290,2024-11-02,upgrade,Free,Pro,0,15
EVT-007461,CUST-04506,2024-11-02,signup,,Pro,0,15
EVT-007478,CUST-04520,2024-11-02,signup,,Pro,0,15
EVT-007512,CUST-04550,2024-11-02,signup,,Business,0,49
EVT-007534,CUST-04567,2024-11-02,signup,,Pro,0,15
EVT-007537,CUST-04570,2024-11-02,signup,,Free,0,0
EVT-007582,CUST-04609,2024-11-02,signup,,Free,0,0
EVT-007591,CUST-04618,2024-11-02,signup,,Pro,0,15
EVT-007626,CUST-04651,2024-11-02,signup,,Free,0,0
EVT-007642,CUST-04664,2024-11-02,signup,,Pro,0,15
EVT-007716,CUST-04731,2024-11-02,signup,,Free,0,0
EVT-007743,CUST-04751,2024-11-02,signup,,Pro,0,15
EVT-007791,CUST-04795,2024-11-02,signup,,Pro,0,15
EVT-007823,CUST-04822,2024-11-02,signup,,Business,0,49
EVT-007825,CUST-04824,2024-11-02,signup,,Free,0,0
EVT-007837,CUST-04833,2024-11-02,signup,,Enterprise,0,199
EVT-003818,CUST-02059,2024-11-03,cancel,Pro,Cancelled,15,0
EVT-003985,CUST-02156,2024-11-03,cancel,Pro,Cancelled,15,0
EVT-004066,CUST-02202,2024-11-03,cancel,Pro,Cancelled,15,0
EVT-005459,CUST-03064,2024-11-03,cancel,Pro,Cancelled,15,0
EVT-005958,CUST-03400,2024-11-03,cancel,Free,Cancelled,0,0
EVT-006130,CUST-03512,2024-11-03,cancel,Pro,Cancelled,15,0
EVT-006857,CUST-04034,2024-11-03,cancel,Business,Cancelled,49,0
EVT-007477,CUST-04519,2024-11-03,signup,,Business,0,49
EVT-007497,CUST-04537,2024-11-03,signup,,Free,0,0
EVT-007510,CUST-04549,2024-11-03,signup,,Business,0,49
EVT-007531,CUST-04564,2024-11-03,signup,,Enterprise,0,199
EVT-007563,CUST-04592,2024-11-03,signup,,Pro,0,15
EVT-007586,CUST-04613,2024-11-03,signup,,Pro,0,15
EVT-007594,CUST-04621,2024-11-03,signup,,Free,0,0
EVT-007597,CUST-04623,2024-11-03,signup,,Business,0,49
EVT-007619,CUST-04644,2024-11-03,signup,,Enterprise,0,199
EVT-007639,CUST-04661,2024-11-03,signup,,Free,0,0
EVT-007641,CUST-04663,2024-11-03,signup,,Pro,0,15
EVT-007655,CUST-04675,2024-11-03,signup,,Free,0,0
EVT-007679,CUST-04696,2024-11-03,signup,,Business,0,49
EVT-007733,CUST-04743,2024-11-03,signup,,Pro,0,15
EVT-007783,CUST-04788,2024-11-03,signup,,Pro,0,15
EVT-007789,CUST-04793,2024-11-03,signup,,Pro,0,15
EVT-002636,CUST-01384,2024-11-04,upgrade,Free,Pro,0,15
EVT-003390,CUST-01809,2024-11-04,cancel,Business,Cancelled,49,0
EVT-003781,CUST-02038,2024-11-04,cancel,Free,Cancelled,0,0
EVT-004479,CUST-02451,2024-11-04,downgrade,Pro,Free,15,0
EVT-005163,CUST-02876,2024-11-04,downgrade,Business,Pro,49,15
EVT-005179,CUST-02886,2024-11-04,cancel,Pro,Cancelled,15,0
EVT-006777,CUST-03973,2024-11-04,cancel,Free,Cancelled,0,0
EVT-007041,CUST-04174,2024-11-04,upgrade,Free,Pro,0,15
EVT-007254,CUST-04346,2024-11-04,cancel,Pro,Cancelled,15,0
EVT-007262,CUST-04352,2024-11-04,upgrade,Free,Pro,0,15
EVT-007420,CUST-04472,2024-11-04,signup,,Free,0,0
EVT-007442,CUST-04491,2024-11-04,signup,,Free,0,0
EVT-007445,CUST-04493,2024-11-04,signup,,Free,0,0
EVT-007507,CUST-04546,2024-11-04,signup,,Free,0,0
EVT-007508,CUST-04547,2024-11-04,signup,,Pro,0,15
EVT-007538,CUST-04571,2024-11-04,signup,,Free,0,0
EVT-007638,CUST-04660,2024-11-04,signup,,Pro,0,15
EVT-007727,CUST-04740,2024-11-04,signup,,Pro,0,15
EVT-007739,CUST-04747,2024-11-04,signup,,Free,0,0
EVT-007757,CUST-04764,2024-11-04,signup,,Free,0,0
EVT-007847,CUST-04842,2024-11-04,signup,,Pro,0,15
EVT-007860,CUST-04853,2024-11-04,signup,,Free,0,0
EVT-003135,CUST-01661,2024-11-05,cancel,Business,Cancelled,49,0
EVT-003442,CUST-01839,2024-11-05,upgrade,Free,Pro,0,15
EVT-004851,CUST-02683,2024-11-05,downgrade,Business,Pro,49,15
EVT-004870,CUST-02695,2024-11-05,upgrade,Free,Pro,0,15
EVT-005753,CUST-03259,2024-11-05,upgrade,Pro,Business,15,49
EVT-005872,CUST-03343,2024-11-05,cancel,Free,Cancelled,0,0
EVT-006575,CUST-03819,2024-11-05,upgrade,Free,Pro,0,15
EVT-006668,CUST-03892,2024-11-05,downgrade,Pro,Free,15,0
EVT-006808,CUST-03998,2024-11-05,cancel,Pro,Cancelled,15,0
EVT-007018,CUST-04155,2024-11-05,cancel,Pro,Cancelled,15,0
EVT-007476,CUST-04518,2024-11-05,signup,,Business,0,49
EVT-007550,CUST-04581,2024-11-05,signup,,Free,0,0
EVT-007555,CUST-04585,2024-11-05,signup,,Pro,0,15
EVT-007584,CUST-04611,2024-11-05,signup,,Free,0,0
EVT-007612,CUST-04637,2024-11-05,signup,,Free,0,0
EVT-007614,CUST-04639,2024-11-05,signup,,Free,0,0
EVT-007673,CUST-04692,2024-11-05,signup,,Free,0,0
EVT-007680,CUST-04697,2024-11-05,signup,,Pro,0,15
EVT-007695,CUST-04711,2024-11-05,signup,,Pro,0,15
EVT-007706,CUST-04722,2024-11-05,signup,,Pro,0,15
EVT-007802,CUST-04803,2024-11-05,signup,,Pro,0,15
EVT-007810,CUST-04810,2024-11-05,signup,,Pro,0,15
EVT-007859,CUST-04852,2024-11-05,signup,,Free,0,0
EVT-007865,CUST-04856,2024-11-05,signup,,Business,0,49
EVT-002130,CUST-01112,2024-11-06,cancel,Free,Cancelled,0,0
EVT-003042,CUST-01606,2024-11-06,cancel,Pro,Cancelled,15,0
EVT-003479,CUST-01861,2024-11-06,cancel,Business,Cancelled,49,0
EVT-004232,CUST-02304,2024-11-06,cancel,Pro,Cancelled,15,0
EVT-004640,CUST-02558,2024-11-06,upgrade,Pro,Business,15,49
EVT-005405,CUST-03030,2024-11-06,cancel,Pro,Cancelled,15,0
EVT-007413,CUST-04467,2024-11-06,upgrade,Free,Pro,0,15
EVT-007424,CUST-04476,2024-11-06,signup,,Free,0,0
EVT-007475,CUST-04517,2024-11-06,signup,,Pro,0,15
EVT-007494,CUST-04534,2024-11-06,signup,,Free,0,0
EVT-007558,CUST-04588,2024-11-06,signup,,Pro,0,15
EVT-007590,CUST-04617,2024-11-06,signup,,Business,0,49
EVT-007601,CUST-04627,2024-11-06,signup,,Pro,0,15
EVT-007654,CUST-04674,2024-11-06,signup,,Business,0,49
EVT-007660,CUST-04680,2024-11-06,signup,,Free,0,0
EVT-007698,CUST-04714,2024-11-06,signup,,Pro,0,15
EVT-007717,CUST-04732,2024-11-06,signup,,Pro,0,15
EVT-007806,CUST-04807,2024-11-06,signup,,Business,0,49
EVT-007858,CUST-04851,2024-11-06,signup,,Pro,0,15
EVT-001450,CUST-00743,2024-11-07,upgrade,Pro,Business,15,49
EVT-001856,CUST-00962,2024-11-07,upgrade,Free,Pro,0,15
EVT-002848,CUST-01497,2024-11-07,upgrade,Pro,Business,15,49
EVT-004319,CUST-02358,2024-11-07,cancel,Business,Cancelled,49,0
EVT-005010,CUST-02782,2024-11-07,cancel,Free,Cancelled,0,0
EVT-006127,CUST-03510,2024-11-07,upgrade,Free,Pro,0,15
EVT-006341,CUST-03659,2024-11-07,upgrade,Free,Pro,0,15
EVT-006553,CUST-03804,2024-11-07,cancel,Pro,Cancelled,15,0
EVT-006763,CUST-03963,2024-11-07,upgrade,Free,Pro,0,15
EVT-006879,CUST-04050,2024-11-07,cancel,Free,Cancelled,0,0
EVT-007086,CUST-04211,2024-11-07,upgrade,Free,Pro,0,15
EVT-007409,CUST-04464,2024-11-07,upgrade,Free,Pro,0,15
EVT-007457,CUST-04502,2024-11-07,signup,,Pro,0,15
EVT-007489,CUST-04530,2024-11-07,signup,,Pro,0,15
EVT-007532,CUST-04565,2024-11-07,signup,,Pro,0,15
EVT-007572,CUST-04600,2024-11-07,signup,,Pro,0,15
EVT-007587,CUST-04614,2024-11-07,signup,,Enterprise,0,199
EVT-007603,CUST-04629,2024-11-07,signup,,Free,0,0
EVT-007651,CUST-04672,2024-11-07,signup,,Pro,0,15
EVT-007701,CUST-04717,2024-11-07,signup,,Business,0,49
EVT-007778,CUST-04784,2024-11-07,signup,,Free,0,0
EVT-007792,CUST-04796,2024-11-07,signup,,Free,0,0
EVT-007828,CUST-04826,2024-11-07,signup,,Business,0,49
EVT-007829,CUST-04827,2024-11-07,signup,,Free,0,0
EVT-007848,CUST-04843,2024-11-07,signup,,Free,0,0
EVT-007862,CUST-04854,2024-11-07,signup,,Pro,0,15
EVT-003998,CUST-02164,2024-11-08,cancel,Business,Cancelled,49,0
EVT-005671,CUST-03203,2024-11-08,cancel,Free,Cancelled,0,0
EVT-006191,CUST-03556,2024-11-08,upgrade,Pro,Business,15,49
EVT-006638,CUST-03867,2024-11-08,cancel,Free,Cancelled,0,0
EVT-006686,CUST-03906,2024-11-08,cancel,Free,Cancelled,0,0
EVT-006708,CUST-03922,2024-11-08,cancel,Free,Cancelled,0,0
EVT-007151,CUST-04262,2024-11-08,cancel,Free,Cancelled,0,0
EVT-007341,CUST-04412,2024-11-08,cancel,Free,Cancelled,0,0
EVT-007422,CUST-04474,2024-11-08,signup,,Pro,0,15
EVT-007423,CUST-04475,2024-11-08,signup,,Enterprise,0,199
EVT-007430,CUST-04481,2024-11-08,signup,,Free,0,0
EVT-007432,CUST-04483,2024-11-08,signup,,Free,0,0
EVT-007454,CUST-04500,2024-11-08,signup,,Pro,0,15
EVT-007484,CUST-04525,2024-11-08,signup,,Pro,0,15
EVT-007486,CUST-04527,2024-11-08,signup,,Pro,0,15
EVT-007495,CUST-04535,2024-11-08,signup,,Pro,0,15
EVT-007539,CUST-04572,2024-11-08,signup,,Pro,0,15
EVT-007556,CUST-04586,2024-11-08,signup,,Free,0,0
EVT-007578,CUST-04606,2024-11-08,signup,,Pro,0,15
EVT-007620,CUST-04645,2024-11-08,signup,,Pro,0,15
EVT-007632,CUST-04655,2024-11-08,signup,,Business,0,49
EVT-007690,CUST-04706,2024-11-08,signup,,Business,0,49
EVT-007725,CUST-04738,2024-11-08,signup,,Pro,0,15
EVT-007751,CUST-04759,2024-11-08,signup,,Pro,0,15
EVT-007799,CUST-04801,2024-11-08,signup,,Pro,0,15
EVT-000815,CUST-00415,2024-11-09,cancel,Enterprise,Cancelled,199,0
EVT-000927,CUST-00473,2024-11-09,cancel,Business,Cancelled,49,0
EVT-001479,CUST-00760,2024-11-09,cancel,Free,Cancelled,0,0
EVT-002711,CUST-01423,2024-11-09,upgrade,Pro,Business,15,49
EVT-004965,CUST-02756,2024-11-09,cancel,Pro,Cancelled,15,0
EVT-005718,CUST-03235,2024-11-09,downgrade,Pro,Free,15,0
EVT-006924,CUST-04081,2024-11-09,cancel,Free,Cancelled,0,0
EVT-007438,CUST-04488,2024-11-09,signup,,Pro,0,15
EVT-007453,CUST-04499,2024-11-09,signup,,Free,0,0
EVT-007482,CUST-04524,2024-11-09,signup,,Pro,0,15
EVT-007523,CUST-04559,2024-11-09,signup,,Free,0,0
EVT-007549,CUST-04580,2024-11-09,signup,,Pro,0,15
EVT-007574,CUST-04602,2024-11-09,signup,,Free,0,0
EVT-007598,CUST-04624,2024-11-09,signup,,Pro,0,15
EVT-007600,CUST-04626,2024-11-09,signup,,Free,0,0
EVT-007608,CUST-04633,2024-11-09,signup,,Business,0,49
EVT-007630,CUST-04653,2024-11-09,signup,,Pro,0,15
EVT-007705,CUST-04721,2024-11-09,signup,,Pro,0,15
EVT-007708,CUST-04724,2024-11-09,signup,,Enterprise,0,199
EVT-007734,CUST-04744,2024-11-09,signup,,Free,0,0
EVT-007736,CUST-04745,2024-11-09,signup,,Pro,0,15
EVT-007771,CUST-04778,2024-11-09,signup,,Pro,0,15
EVT-007839,CUST-04835,2024-11-09,signup,,Free,0,0
EVT-007850,CUST-04844,2024-11-09,signup,,Pro,0,15
EVT-007867,CUST-04858,2024-11-09,signup,,Business,0,49
EVT-001700,CUST-00877,2024-11-10,cancel,Pro,Cancelled,15,0
EVT-002498,CUST-01311,2024-11-10,cancel,Pro,Cancelled,15,0
EVT-003155,CUST-01670,2024-11-10,cancel,Free,Cancelled,0,0
EVT-003771,CUST-02033,2024-11-10,cancel,Pro,Cancelled,15,0
EVT-003888,CUST-02102,2024-11-10,cancel,Free,Cancelled,0,0
EVT-004364,CUST-02384,2024-11-10,cancel,Pro,Cancelled,15,0
EVT-004446,CUST-02431,2024-11-10,upgrade,Pro,Business,15,49
EVT-004780,CUST-02641,2024-11-10,cancel,Free,Cancelled,0,0
EVT-005777,CUST-03275,2024-11-10,upgrade,Free,Pro,0,15
EVT-005996,CUST-03424,2024-11-10,downgrade,Pro,Free,15,0
EVT-006003,CUST-03428,2024-11-10,downgrade,Pro,Free,15,0
EVT-006178,CUST-03546,2024-11-10,upgrade,Free,Pro,0,15
EVT-006286,CUST-03624,2024-11-10,cancel,Business,Cancelled,49,0
EVT-007272,CUST-04360,2024-11-10,upgrade,Pro,Business,15,49
EVT-007297,CUST-04379,2024-11-10,cancel,Pro,Cancelled,15,0
EVT-007415,CUST-04468,2024-11-10,cancel,Free,Cancelled,0,0
EVT-007434,CUST-04485,2024-11-10,signup,,Pro,0,15
EVT-007458,CUST-04503,2024-11-10,signup,,Free,0,0
EVT-007491,CUST-04532,2024-11-10,signup,,Free,0,0
EVT-007557,CUST-04587,2024-11-10,signup,,Pro,0,15
EVT-007562,CUST-04591,2024-11-10,signup,,Business,0,49
EVT-007564,CUST-04593,2024-11-10,signup,,Enterprise,0,199
EVT-007643,CUST-04665,2024-11-10,signup,,Free,0,0
EVT-007657,CUST-04677,2024-11-10,signup,,Pro,0,15
EVT-007731,CUST-04742,2024-11-10,signup,,Free,0,0
EVT-007747,CUST-04755,2024-11-10,signup,,Free,0,0
EVT-007772,CUST-04779,2024-11-10,signup,,Free,0,0
EVT-002487,CUST-01305,2024-11-11,cancel,Pro,Cancelled,15,0
EVT-003319,CUST-01767,2024-11-11,downgrade,Pro,Free,15,0
EVT-003779,CUST-02037,2024-11-11,cancel,Pro,Cancelled,15,0
EVT-003913,CUST-02115,2024-11-11,cancel,Free,Cancelled,0,0
EVT-006288,CUST-03625,2024-11-11,cancel,Business,Cancelled,49,0
EVT-006659,CUST-03884,2024-11-11,upgrade,Free,Pro,0,15
EVT-006969,CUST-04115,2024-11-11,cancel,Free,Cancelled,0,0
EVT-007066,CUST-04195,2024-11-11,cancel,Pro,Cancelled,15,0
EVT-007462,CUST-04507,2024-11-11,signup,,Free,0,0
EVT-007502,CUST-04541,2024-11-11,signup,,Pro,0,15
EVT-007504,CUST-04543,2024-11-11,signup,,Business,0,49
EVT-007506,CUST-04545,2024-11-11,signup,,Pro,0,15
EVT-007613,CUST-04638,2024-11-11,signup,,Free,0,0
EVT-007652,CUST-04673,2024-11-11,signup,,Free,0,0
EVT-007666,CUST-04685,2024-11-11,signup,,Free,0,0
EVT-007762,CUST-04769,2024-11-11,signup,,Business,0,49
EVT-007766,CUST-04773,2024-11-11,signup,,Pro,0,15
EVT-007820,CUST-04819,2024-11-11,signup,,Pro,0,15
EVT-007866,CUST-04857,2024-11-11,signup,,Pro,0,15
EVT-004046,CUST-02189,2024-11-12,upgrade,Pro,Business,15,49
EVT-006897,CUST-04063,2024-11-12,cancel,Business,Cancelled,49,0
EVT-007057,CUST-04187,2024-11-12,upgrade,Free,Pro,0,15
EVT-007115,CUST-04237,2024-11-12,upgrade,Free,Pro,0,15
EVT-007360,CUST-04427,2024-11-12,cancel,Pro,Cancelled,15,0
EVT-007448,CUST-04496,2024-11-12,signup,,Free,0,0
EVT-007479,CUST-04521,2024-11-12,signup,,Free,0,0
EVT-007487,CUST-04528,2024-11-12,signup,,Free,0,0
EVT-007536,CUST-04569,2024-11-12,signup,,Free,0,0
EVT-007605,CUST-04630,2024-11-12,signup,,Pro,0,15
EVT-007623,CUST-04648,2024-11-12,signup,,Free,0,0
EVT-007628,CUST-04652,2024-11-12,signup,,Pro,0,15
EVT-007649,CUST-04670,2024-11-12,signup,,Free,0,0
EVT-007658,CUST-04678,2024-11-12,signup,,Pro,0,15
EVT-007687,CUST-04703,2024-11-12,signup,,Pro,0,15
EVT-007790,CUST-04794,2024-11-12,signup,,Business,0,49
EVT-007812,CUST-04812,2024-11-12,signup,,Free,0,0
EVT-007816,CUST-04816,2024-11-12,signup,,Pro,0,15
EVT-007821,CUST-04820,2024-11-12,signup,,Pro,0,15
EVT-007841,CUST-04837,2024-11-12,signup,,Free,0,0
EVT-007842,CUST-04838,2024-11-12,signup,,Free,0,0
EVT-001563,CUST-00803,2024-11-13,downgrade,Pro,Free,15,0
EVT-002293,CUST-01200,2024-11-13,cancel,Free,Cancelled,0,0
EVT-002961,CUST-01562,2024-11-13,cancel,Pro,Cancelled,15,0
EVT-003553,CUST-01904,2024-11-13,downgrade,Pro,Free,15,0
EVT-005148,CUST-02868,2024-11-13,cancel,Pro,Cancelled,15,0
EVT-005742,CUST-03250,2024-11-13,cancel,Free,Cancelled,0,0
EVT-006075,CUST-03477,2024-11-13,upgrade,Free,Pro,0,15
EVT-006084,CUST-03482,2024-11-13,upgrade,Free,Pro,0,15
EVT-007128,CUST-04244,2024-11-13,cancel,Free,Cancelled,0,0
EVT-007459,CUST-04504,2024-11-13,signup,,Pro,0,15
EVT-007485,CUST-04526,2024-11-13,signup,,Free,0,0
EVT-007592,CUST-04619,2024-11-13,signup,,Pro,0,15
EVT-007677,CUST-04695,2024-11-13,signup,,Free,0,0
EVT-007683,CUST-04700,2024-11-13,signup,,Free,0,0
EVT-007688,CUST-04704,2024-11-13,signup,,Enterprise,0,199
EVT-007696,CUST-04712,2024-11-13,signup,,Free,0,0
EVT-007709,CUST-04725,2024-11-13,signup,,Free,0,0
EVT-007723,CUST-04737,2024-11-13,signup,,Free,0,0
EVT-007763,CUST-04770,2024-11-13,signup,,Pro,0,15
EVT-007838,CUST-04834,2024-11-13,signup,,Pro,0,15
EVT-007840,CUST-04836,2024-11-13,signup,,Free,0,0
EVT-007868,CUST-04859,2024-11-13,signup,,Free,0,0
EVT-003561,CUST-01909,2024-11-14,upgrade,Pro,Business,15,49
EVT-004296,CUST-02343,2024-11-14,cancel,Business,Cancelled,49,0
EVT-005639,CUST-03180,2024-11-14,cancel,Free,Cancelled,0,0
EVT-005732,CUST-03244,2024-11-14,upgrade,Pro,Business,15,49
EVT-006147,CUST-03524,2024-11-14,cancel,Free,Cancelled,0,0
EVT-006775,CUST-03972,2024-11-14,cancel,Business,Cancelled,49,0
EVT-006921,CUST-04079,2024-11-14,cancel,Free,Cancelled,0,0
EVT-007467,CUST-04510,2024-11-14,signup,,Free,0,0
EVT-007503,CUST-04542,2024-11-14,signup,,Enterprise,0,199
EVT-007540,CUST-04573,2024-11-14,signup,,Free,0,0
EVT-007573,CUST-04601,2024-11-14,signup,,Free,0,0
EVT-007575,CUST-04603,2024-11-14,signup,,Pro,0,15
EVT-007610,CUST-04635,2024-11-14,signup,,Business,0,49
EVT-007675,CUST-04693,2024-11-14,signup,,Pro,0,15
EVT-007685,CUST-04701,2024-11-14,signup,,Free,0,0
EVT-007694,CUST-04710,2024-11-14,signup,,Pro,0,15
EVT-007712,CUST-04728,2024-11-14,signup,,Enterprise,0,199
EVT-007750,CUST-04758,2024-11-14,signup,,Pro,0,15
EVT-007752,CUST-04760,2024-11-14,signup,,Free,0,0
EVT-007759,CUST-04766,2024-11-14,signup,,Pro,0,15
EVT-007769,CUST-04776,2024-11-14,signup,,Free,0,0
EVT-007834,CUST-04830,2024-11-14,signup,,Pro,0,15
EVT-002623,CUST-01376,2024-11-15,cancel,Business,Cancelled,49,0
EVT-005393,CUST-03023,2024-11-15,cancel,Pro,Cancelled,15,0
EVT-005737,CUST-03247,2024-11-15,cancel,Free,Cancelled,0,0
EVT-005773,CUST-03273,2024-11-15,cancel,Free,Cancelled,0,0
EVT-005915,CUST-03370,2024-11-15,upgrade,Pro,Business,15,49
EVT-005975,CUST-03410,2024-11-15,cancel,Pro,Cancelled,15,0
EVT-006784,CUST-03977,2024-11-15,cancel,Business,Cancelled,49,0
EVT-007234,CUST-04329,2024-11-15,upgrade,Free,Pro,0,15
EVT-007352,CUST-04421,2024-11-15,cancel,Free,Cancelled,0,0
