customer_id,signup_date,acquisition_channel,region,company_size,initial_plan
CUST-04196,2024-10-26,Organic Search,Europe,13,Free
CUST-04197,2024-10-14,Paid Ads,North America,46,Pro
CUST-04198,2024-10-19,Organic Search,Europe,11,Free
CUST-04199,2024-10-20,Content Marketing,Asia Pacific,3,Free
CUST-04200,2024-10-21,Content Marketing,Asia Pacific,3,Free
CUST-04201,2024-10-24,Organic Search,Europe,10,Free
CUST-04202,2024-10-18,Organic Search,North America,67,Business
CUST-04203,2024-10-02,Paid Ads,Latin America,48,Pro
CUST-04204,2024-10-01,Content Marketing,Asia Pacific,29,Pro
CUST-04205,2024-10-15,Paid Ads,Europe,18,Free
CUST-04206,2024-10-22,Organic Search,North America,27,Pro
CUST-04207,2024-10-12,Outbound Sales,Asia Pacific,3002,Enterprise
CUST-04208,2024-10-22,Paid Ads,Latin America,12,Free
CUST-04209,2024-10-16,Paid Ads,North America,5,Free
CUST-04210,2024-10-26,Content Marketing,North America,49,Business
CUST-04211,2024-10-11,Content Marketing,Europe,10,Free
CUST-04212,2024-10-05,Paid Ads,Latin America,4,Free
CUST-04213,2024-10-08,Organic Search,North America,211,Business
CUST-04214,2024-10-06,Paid Ads,Europe,5,Pro
CUST-04215,2024-10-24,Organic Search,North America,44,Pro
CUST-04216,2024-10-02,Paid Ads,Europe,3,Free
CUST-04217,2024-10-23,Organic Search,Latin America,8,Pro
CUST-04218,2024-10-04,Referral,North America,36,Pro
CUST-04219,2024-10-17,Referral,North America,153,Business
CUST-04220,2024-10-14,Outbound Sales,Latin America,217,Enterprise
CUST-04221,2024-10-27,Content Marketing,Asia Pacific,23,Pro
CUST-04222,2024-10-18,Organic Search,Asia Pacific,2,Pro
CUST-04223,2024-10-20,Organic Search,North America,15,Free
CUST-04224,2024-10-07,Paid Ads,North America,38,Pro
CUST-04225,2024-10-19,Organic Search,North America,28,Pro
CUST-04226,2024-10-07,Organic Search,North America,12,Pro
CUST-04227,2024-10-17,Referral,North America,27,Pro
CUST-04228,2024-10-01,Paid Ads,Asia Pacific,46,Pro
CUST-04229,2024-10-23,Organic Search,North America,4,Pro
CUST-04230,2024-10-15,Paid Ads,Europe,4,Free
CUST-04231,2024-10-03,Outbound Sales,Latin America,2382,Enterprise
CUST-04232,2024-10-14,Referral,Europe,4,Free
CUST-04233,2024-10-05,Organic Search,North America,12,Free
CUST-04234,2024-10-07,Paid Ads,Europe,26,Pro
CUST-04235,2024-10-24,Content Marketing,Asia Pacific,1,Free
CUST-04236,2024-10-05,Organic Search,Europe,11,Free
CUST-04237,2024-10-25,Referral,Asia Pacific,5,Free
CUST-04238,2024-10-20,Referral,Asia Pacific,16,Free
CUST-04239,2024-10-14,Referral,Asia Pacific,28,Pro
CUST-04240,2024-10-14,Organic Search,North America,108,Business
CUST-04241,2024-10-03,Content Marketing,Asia Pacific,19,Free
CUST-04242,2024-10-09,Organic Search,Asia Pacific,7,Free
CUST-04243,2024-10-20,Organic Search,North America,2,Free
CUST-04244,2024-10-15,Organic Search,North America,1,Free
CUST-04245,2024-10-06,Paid Ads,Asia Pacific,20,Pro
CUST-04246,2024-10-21,Organic Search,Asia Pacific,33,Pro
CUST-04247,2024-10-20,Content Marketing,North America,35,Pro
CUST-04248,2024-10-01,Content Marketing,North America,5,Pro
CUST-04249,2024-10-04,Organic Search,Europe,9,Free
CUST-04250,2024-10-09,Content Marketing,Asia Pacific,38,Pro
CUST-04251,2024-10-10,Outbound Sales,North America,54,Business
CUST-04252,2024-10-24,Organic Search,Europe,10,Pro
CUST-04253,2024-10-19,Referral,North America,57,Business
CUST-04254,2024-10-09,Outbound Sales,Europe,2501,Enterprise
CUST-04255,2024-10-17,Content Marketing,Europe,12,Free
CUST-04256,2024-10-16,Paid Ads,North America,4,Free
CUST-04257,2024-10-01,Content Marketing,Europe,7,Pro
CUST-04258,2024-10-21,Referral,Asia Pacific,7,Free
CUST-04259,2024-10-12,Organic Search,Europe,10,Free
CUST-04260,2024-10-17,Organic Search,North America,24,Pro
CUST-04261,2024-10-10,Paid Ads,North America,47,Pro
CUST-04262,2024-10-26,Paid Ads,North America,8,Free
CUST-04263,2024-10-25,Organic Search,North America,13,Business
CUST-04264,2024-10-19,Organic Search,Europe,13,Free
CUST-04265,2024-10-17,Content Marketing,Europe,19,Free
CUST-04266,2024-10-06,Referral,Latin America,2,Free
CUST-04267,2024-10-12,Organic Search,Latin America,1,Free
CUST-04268,2024-10-01,Organic Search,North America,15,Free
CUST-04269,2024-10-15,Organic Search,North America,1,Free
CUST-04270,2024-10-25,Organic Search,Asia Pacific,43,Pro
CUST-04271,2024-10-24,Referral,Latin America,23,Pro
CUST-04272,2024-10-06,Organic Search,Europe,202,Business
CUST-04273,2024-10-14,Outbound Sales,Asia Pacific,10,Business
CUST-04274,2024-10-06,Organic Search,Asia Pacific,7,Pro
CUST-04275,2024-10-01,Organic Search,Latin America,19,Free
CUST-04276,2024-10-03,Content Marketing,Latin America,36,Pro
CUST-04277,2024-10-23,Paid Ads,Europe,4,Free
CUST-04278,2024-10-04,Paid Ads,North America,6,Free
CUST-04279,2024-10-06,Organic Search,North America,11,Free
CUST-04280,2024-10-23,Referral,North America,88,Business
CUST-04281,2024-10-17,Paid Ads,Europe,24,Pro
CUST-04282,2024-10-11,Content Marketing,Europe,5,Free
CUST-04283,2024-10-01,Referral,Europe,2,Free
CUST-04284,2024-10-13,Content Marketing,Europe,10,Free
CUST-04285,2024-10-08,Referral,North America,10,Free
CUST-04286,2024-10-04,Content Marketing,Europe,12,Pro
CUST-04287,2024-10-16,Referral,Latin America,45,Pro
CUST-04288,2024-10-24,Paid Ads,Europe,18,Free
CUST-04289,2024-10-06,Referral,North America,106,Business
CUST-04290,2024-10-02,Referral,Asia Pacific,3,Free
CUST-04291,2024-10-17,Organic Search,North America,232,Business
CUST-04292,2024-10-12,Referral,Europe,5,Free
CUST-04293,2024-10-12,Organic Search,Europe,39,Pro
CUST-04294,2024-10-22,Paid Ads,Latin America,7,Pro
CUST-04295,2024-10-25,Organic Search,Europe,48,Pro
CUST-04296,2024-10-22,Organic Search,Latin America,17,Pro
CUST-04297,2024-10-21,Organic Search,North America,3,Free
CUST-04298,2024-10-27,Organic Search,Europe,37,Pro
CUST-04299,2024-10-16,Organic Search,North America,32,Pro
CUST-04300,2024-10-25,Organic Search,Europe,11,Free
CUST-04301,2024-10-22,Paid Ads,Asia Pacific,17,Free
CUST-04302,2024-10-21,Paid Ads,Asia Pacific,7,Free
CUST-04303,2024-10-08,Outbound Sales,North America,346,Enterprise
CUST-04304,2024-10-09,Content Marketing,North America,30,Pro
CUST-04305,2024-10-20,Organic Search,Asia Pacific,242,Business
CUST-04306,2024-10-07,Paid Ads,North America,158,Business
CUST-04307,2024-10-04,Paid Ads,Europe,4,Pro
CUST-04308,2024-10-15,Paid Ads,North America,37,Pro
CUST-04309,2024-10-09,Paid Ads,Europe,47,Pro
CUST-04310,2024-10-26,Referral,Asia Pacific,2,Free
CUST-04311,2024-10-16,Referral,North America,18,Pro
CUST-04312,2024-10-05,Paid Ads,North America,14,Free
CUST-04313,2024-10-08,Referral,North America,19,Free
CUST-04314,2024-10-12,Organic Search,Europe,18,Pro
CUST-04315,2024-10-02,Content Marketing,Asia Pacific,19,Free
CUST-04316,2024-10-19,Outbound Sales,Europe,4418,Enterprise
CUST-04317,2024-10-10,Organic Search,North America,18,Pro
CUST-04318,2024-10-10,Content Marketing,Europe,6,Free
CUST-04319,2024-10-26,Content Marketing,North America,15,Free
CUST-04320,2024-10-25,Paid Ads,North America,7,Free
CUST-04321,2024-10-18,Organic Search,Europe,45,Pro
CUST-04322,2024-10-07,Content Marketing,Asia Pacific,7,Free
CUST-04323,2024-10-17,Paid Ads,North America,201,Business
CUST-04324,2024-10-10,Organic Search,North America,30,Pro
CUST-04325,2024-10-26,Referral,North America,48,Pro
CUST-04326,2024-10-17,Paid Ads,Europe,12,Free
CUST-04327,2024-10-21,Organic Search,Europe,40,Pro
CUST-04328,2024-10-17,Outbound Sales,Europe,2742,Enterprise
CUST-04329,2024-10-05,Organic Search,North America,16,Free
CUST-04330,2024-10-01,Paid Ads,Latin America,16,Pro
CUST-04331,2024-10-16,Referral,North America,45,Pro
CUST-04332,2024-10-20,Organic Search,Asia Pacific,48,Pro
CUST-04333,2024-10-14,Referral,North America,23,Pro
CUST-04334,2024-10-22,Referral,Latin America,6,Free
CUST-04335,2024-10-13,Paid Ads,North America,16,Free
CUST-04336,2024-10-16,Paid Ads,North America,230,Business
CUST-04337,2024-10-18,Outbound Sales,Europe,1437,Enterprise
CUST-04338,2024-10-03,Content Marketing,Asia Pacific,14,Free
CUST-04339,2024-10-16,Organic Search,North America,22,Pro
CUST-04340,2024-10-08,Paid Ads,Europe,14,Free
CUST-04341,2024-10-11,Paid Ads,North America,16,Pro
CUST-04342,2024-10-14,Content Marketing,Europe,17,Pro
CUST-04343,2024-10-24,Content Marketing,Europe,35,Pro
CUST-04344,2024-10-24,Paid Ads,Latin America,16,Free
CUST-04345,2024-10-19,Content Marketing,North America,14,Free
CUST-04346,2024-10-07,Paid Ads,North America,28,Pro
CUST-04347,2024-10-20,Organic Search,Asia Pacific,6,Free
CUST-04348,2024-10-21,Paid Ads,Europe,2,Free
CUST-04349,2024-10-09,Paid Ads,North America,41,Pro
CUST-04350,2024-10-04,Referral,Europe,11,Pro
CUST-04351,2024-10-15,Paid Ads,Asia Pacific,11,Free
CUST-04352,2024-10-04,Content Marketing,North America,9,Free
CUST-04353,2024-10-04,Outbound Sales,North America,2466,Enterprise
CUST-04354,2024-10-24,Organic Search,Asia Pacific,7,Free
CUST-04355,2024-10-03,Paid Ads,Europe,14,Free
CUST-04356,2024-10-17,Referral,Asia Pacific,137,Business
CUST-04357,2024-10-07,Organic Search,North America,39,Pro
CUST-04358,2024-10-19,Content Marketing,North America,19,Free
CUST-04359,2024-10-16,Paid Ads,North America,10,Free
CUST-04360,2024-10-15,Organic Search,Europe,2,Pro
CUST-04361,2024-10-17,Content Marketing,North America,22,Pro
CUST-04362,2024-10-27,Paid Ads,North America,1,Free
CUST-04363,2024-10-05,Organic Search,North America,9,Free
CUST-04364,2024-10-02,Organic Search,Asia Pacific,209,Business
CUST-04365,2024-10-20,Content Marketing,North America,29,Pro
CUST-04366,2024-10-16,Content Marketing,North America,12,Free
CUST-04367,2024-10-02,Paid Ads,North America,43,Pro
CUST-04368,2024-10-13,Organic Search,North America,174,Business
CUST-04369,2024-10-05,Organic Search,North America,17,Pro
CUST-04370,2024-10-14,Referral,North America,10,Free
CUST-04371,2024-10-19,Paid Ads,North America,8,Pro
CUST-04372,2024-10-15,Paid Ads,North America,1,Free
CUST-04373,2024-10-10,Organic Search,Europe,6,Free
CUST-04374,2024-10-07,Paid Ads,Asia Pacific,28,Pro
CUST-04375,2024-10-02,Referral,North America,44,Business
CUST-04376,2024-10-19,Paid Ads,Asia Pacific,12,Free
CUST-04377,2024-10-12,Organic Search,Europe,163,Business
CUST-04378,2024-10-22,Paid Ads,Latin America,13,Pro
CUST-04379,2024-10-05,Paid Ads,Asia Pacific,27,Pro
CUST-04380,2024-10-18,Paid Ads,Latin America,10,Pro
CUST-04381,2024-10-26,Organic Search,North America,7,Free
CUST-04382,2024-10-26,Organic Search,Asia Pacific,15,Pro
CUST-04383,2024-10-05,Paid Ads,Asia Pacific,14,Free
CUST-04384,2024-10-09,Organic Search,Europe,18,Free
CUST-04385,2024-10-02,Referral,Asia Pacific,4,Pro
CUST-04386,2024-10-23,Paid Ads,North America,15,Pro
CUST-04387,2024-10-16,Organic Search,Asia Pacific,16,Free
CUST-04388,2024-10-02,Referral,North America,12,Pro
CUST-04389,2024-10-04,Paid Ads,North America,12,Free
CUST-04390,2024-10-07,Organic Search,North America,39,Pro
CUST-04391,2024-10-14,Content Marketing,Europe,5,Free
CUST-04392,2024-10-14,Paid Ads,Europe,22,Pro
CUST-04393,2024-10-20,Content Marketing,North America,16,Free
CUST-04394,2024-10-16,Organic Search,Asia Pacific,4,Free
CUST-04395,2024-10-26,Content Marketing,Europe,10,Pro
CUST-04396,2024-10-25,Content Marketing,Europe,4,Free
CUST-04397,2024-10-08,Organic Search,Europe,24,Pro
CUST-04398,2024-10-08,Paid Ads,Asia Pacific,14,Free
CUST-04399,2024-10-27,Referral,North America,3,Free
CUST-04400,2024-10-25,Paid Ads,Europe,30,Pro
CUST-04401,2024-10-20,Paid Ads,Asia Pacific,16,Free
CUST-04402,2024-10-27,Content Marketing,Asia Pacific,17,Free
CUST-04403,2024-10-23,Referral,North America,2,Free
CUST-04404,2024-10-07,Outbound Sales,Europe,864,Enterprise
CUST-04405,2024-10-26,Content Marketing,Asia Pacific,11,Pro
CUST-04406,2024-10-14,Content Marketing,Latin America,16,Free
CUST-04407,2024-10-14,Referral,Europe,41,Pro
CUST-04408,2024-10-10,Referral,North America,48,Pro
CUST-04409,2024-10-19,Content Marketing,North America,47,Pro
CUST-04410,2024-10-19,Paid Ads,North America,11,Free
CUST-04411,2024-10-27,Organic Search,Latin America,12,Free
CUST-04412,2024-10-03,Paid Ads,North America,8,Free
CUST-04413,2024-10-26,Organic Search,North America,18,Pro
CUST-04414,2024-10-19,Content Marketing,North America,145,Business
CUST-04415,2024-10-05,Referral,Europe,16,Pro
CUST-04416,2024-10-24,Paid Ads,North America,28,Pro
CUST-04417,2024-10-25,Organic Search,Europe,26,Pro
CUST-04418,2024-10-11,Paid Ads,Europe,17,Pro
CUST-04419,2024-10-26,Paid Ads,North America,9,Free
CUST-04420,2024-10-22,Referral,North America,7,Free
CUST-04421,2024-10-07,Paid Ads,Asia Pacific,19,Free
CUST-04422,2024-10-14,Paid Ads,Europe,1,Free
CUST-04423,2024-10-04,Organic Search,Europe,150,Business
CUST-04424,2024-10-16,Paid Ads,North America,13,Free
CUST-04425,2024-10-25,Paid Ads,Europe,17,Free
CUST-04426,2024-10-07,Content Marketing,Europe,16,Free
CUST-04427,2024-10-16,Content Marketing,North America,13,Pro
CUST-04428,2024-10-09,Referral,North America,24,Pro
CUST-04429,2024-10-08,Organic Search,Asia Pacific,16,Free
CUST-04430,2024-10-06,Organic Search,Europe,177,Business
CUST-04431,2024-10-23,Content Marketing,North America,10,Free
CUST-04432,2024-10-02,Outbound Sales,Asia Pacific,113,Business
CUST-04433,2024-10-19,Organic Search,North America,16,Free
CUST-04434,2024-10-10,Referral,Latin America,14,Pro
CUST-04435,2024-10-16,Paid Ads,Asia Pacific,7,Free
CUST-04436,2024-10-20,Organic Search,Europe,28,Pro
CUST-04437,2024-10-05,Outbound Sales,Latin America,36,Business
CUST-04438,2024-10-22,Content Marketing,North America,35,Pro
CUST-04439,2024-10-13,Outbound Sales,Asia Pacific,3060,Enterprise
CUST-04440,2024-10-16,Organic Search,Asia Pacific,19,Free
CUST-04441,2024-10-13,Paid Ads,North America,44,Pro
CUST-04442,2024-10-06,Content Marketing,Europe,17,Free
CUST-04443,2024-10-15,Referral,Asia Pacific,8,Pro
CUST-04444,2024-10-12,Paid Ads,North America,6,Pro
CUST-04445,2024-10-19,Paid Ads,North America,12,Free
CUST-04446,2024-10-04,Organic Search,Europe,17,Free
CUST-04447,2024-10-01,Paid Ads,Asia Pacific,29,Pro
CUST-04448,2024-10-20,Content Marketing,Europe,11,Free
CUST-04449,2024-10-22,Organic Search,North America,10,Free
CUST-04450,2024-10-10,Organic Search,Asia Pacific,35,Pro
CUST-04451,2024-10-03,Paid Ads,North America,25,Pro
CUST-04452,2024-10-18,Paid Ads,Europe,1,Free
CUST-04453,2024-10-21,Paid Ads,North America,14,Free
CUST-04454,2024-10-18,Organic Search,Asia Pacific,5,Free
CUST-04455,2024-10-24,Referral,Europe,5,Free
CUST-04456,2024-10-15,Organic Search,North America,4,Pro
CUST-04457,2024-10-08,Referral,Europe,161,Business
CUST-04458,2024-10-21,Paid Ads,Europe,10,Free
CUST-04459,2024-10-10,Paid Ads,Asia Pacific,33,Pro
CUST-04460,2024-10-03,Paid Ads,North America,33,Pro
CUST-04461,2024-10-05,Referral,Latin America,10,Free
CUST-04462,2024-10-09,Paid Ads,Europe,11,Free
CUST-04463,2024-10-11,Paid Ads,North America,13,Free
CUST-04464,2024-10-19,Paid Ads,Asia Pacific,11,Free
CUST-04465,2024-10-04,Paid Ads,North America,36,Pro
CUST-04466,2024-10-06,Paid Ads,Latin America,3,Free
CUST-04467,2024-10-26,Paid Ads,Latin America,19,Free
CUST-04468,2024-10-12,Paid Ads,Asia Pacific,4,Free
CUST-04469,2024-10-27,Organic Search,Europe,20,Pro
CUST-04470,2024-10-01,Referral,Asia Pacific,16,Free
CUST-04471,2024-10-21,Organic Search,Europe,20,Pro
CUST-04472,2024-11-04,Referral,Asia Pacific,13,Free
CUST-04473,2024-11-21,Referral,Europe,7,Free
CUST-04474,2024-11-08,Organic Search,Europe,12,Pro
CUST-04475,2024-11-08,Outbound Sales,North America,4867,Enterprise
CUST-04476,2024-11-06,Paid Ads,Europe,3,Free
CUST-04477,2024-11-01,Paid Ads,Europe,9,Free
CUST-04478,2024-11-01,Paid Ads,North America,219,Business
CUST-04479,2024-11-23,Paid Ads,Europe,18,Pro
CUST-04480,2024-11-18,Paid Ads,North America,11,Free
CUST-04481,2024-11-08,Paid Ads,Europe,12,Free
CUST-04482,2024-11-22,Organic Search,North America,19,Free
CUST-04483,2024-11-08,Content Marketing,Latin America,9,Free
CUST-04484,2024-11-19,Content Marketing,North America,3,Free
CUST-04485,2024-11-10,Paid Ads,Europe,4,Pro
CUST-04486,2024-11-17,Outbound Sales,North America,3435,Enterprise
CUST-04487,2024-11-18,Paid Ads,North America,40,Pro
CUST-04488,2024-11-09,Paid Ads,North America,9,Pro
CUST-04489,2024-11-16,Content Marketing,Asia Pacific,4,Free
CUST-04490,2024-11-01,Referral,North America,21,Pro
CUST-04491,2024-11-04,Referral,North America,16,Free
CUST-04492,2024-11-17,Paid Ads,Europe,8,Free
CUST-04493,2024-11-04,Paid Ads,Europe,10,Free
CUST-04494,2024-11-15,Organic Search,Latin America,8,Free
CUST-04495,2024-11-19,Outbound Sales,North America,9,Pro
CUST-04496,2024-11-12,Organic Search,Latin America,13,Free
CUST-04497,2024-11-19,Paid Ads,Europe,10,Free
CUST-04498,2024-11-25,Organic Search,Latin America,24,Pro
CUST-04499,2024-11-09,Referral,North America,5,Free
CUST-04500,2024-11-08,Paid Ads,Europe,26,Pro
CUST-04501,2024-11-22,Referral,North America,133,Business
CUST-04502,2024-11-07,Paid Ads,North America,21,Pro
CUST-04503,2024-11-10,Organic Search,Asia Pacific,15,Free
CUST-04504,2024-11-13,Organic Search,Europe,46,Pro
CUST-04505,2024-11-21,Organic Search,Europe,218,Business
CUST-04506,2024-11-02,Referral,North America,47,Pro
CUST-04507,2024-11-11,Content Marketing,Asia Pacific,19,Free
CUST-04508,2024-11-17,Paid Ads,North America,6,Free
CUST-04509,2024-11-27,Paid Ads,Europe,31,Pro
CUST-04510,2024-11-14,Organic Search,North America,4,Free
CUST-04511,2024-11-22,Content Marketing,Europe,7,Free
CUST-04512,2024-11-01,Outbound Sales,Asia Pacific,76,Business
CUST-04513,2024-11-19,Referral,North America,6,Pro
CUST-04514,2024-11-26,Organic Search,Latin America,12,Free
CUST-04515,2024-11-18,Paid Ads,Europe,17,Free
CUST-04516,2024-11-16,Outbound Sales,Europe,2877,Enterprise
CUST-04517,2024-11-06,Organic Search,Europe,15,Pro
CUST-04518,2024-11-05,Referral,North America,173,Business
CUST-04519,2024-11-03,Content Marketing,North America,247,Business
CUST-04520,2024-11-02,Content Marketing,Asia Pacific,3,Pro
CUST-04521,2024-11-12,Paid Ads,North America,8,Free
CUST-04522,2024-11-26,Paid Ads,North America,10,Free
CUST-04523,2024-11-25,Content Marketing,Asia Pacific,41,Pro
CUST-04524,2024-11-09,Paid Ads,Asia Pacific,25,Pro
CUST-04525,2024-11-08,Content Marketing,Europe,5,Pro
CUST-04526,2024-11-13,Paid Ads,North America,2,Free
CUST-04527,2024-11-08,Referral,Europe,42,Pro
CUST-04528,2024-11-12,Content Marketing,Asia Pacific,10,Free
CUST-04529,2024-11-23,Paid Ads,Asia Pacific,6,Free
CUST-04530,2024-11-07,Organic Search,Europe,22,Pro
CUST-04531,2024-11-20,Organic Search,Europe,182,Business
CUST-04532,2024-11-10,Content Marketing,Europe,6,Free
CUST-04533,2024-11-22,Referral,Europe,49,Pro
CUST-04534,2024-11-06,Organic Search,Asia Pacific,13,Free
CUST-04535,2024-11-08,Content Marketing,North America,40,Pro
CUST-04536,2024-11-25,Content Marketing,North America,6,Pro
CUST-04537,2024-11-03,Content Marketing,Europe,1,Free
CUST-04538,2024-11-15,Paid Ads,Asia Pacific,14,Pro
CUST-04539,2024-11-20,Outbound Sales,Asia Pacific,3577,Enterprise
CUST-04540,2024-11-18,Content Marketing,Europe,1,Free
CUST-04541,2024-11-11,Organic Search,North America,38,Pro
CUST-04542,2024-11-14,Outbound Sales,Europe,2550,Enterprise
CUST-04543,2024-11-11,Paid Ads,North America,147,Business
CUST-04544,2024-11-27,Content Marketing,Europe,3,Pro
CUST-04545,2024-11-11,Referral,North America,35,Pro
CUST-04546,2024-11-04,Referral,Latin America,14,Free
CUST-04547,2024-11-04,Organic Search,North America,17,Pro
CUST-04548,2024-11-01,Organic Search,Europe,6,Free
CUST-04549,2024-11-03,Organic Search,Asia Pacific,49,Business
CUST-04550,2024-11-02,Referral,North America,190,Business
CUST-04551,2024-11-18,Content Marketing,Asia Pacific,14,Free
CUST-04552,2024-11-20,Organic Search,Europe,5,Free
